iso_code,target_year,fuel_category,metric,collection_year,2030_target,variable
ALB,2030,Hydro,capacity_total_gw,2024,2.51,hydro_capacity_gw
ALB,2030,Renewables,share_of_generation_pct,2024,100.0,renewables_share_elec
ALB,2030,Solar,capacity_total_gw,2024,0.49,solar_capacity_gw
ALB,2030,Wind,capacity_total_gw,2024,0.3,wind_capacity_gw
ARE,2030,Clean,share_of_generation_pct,2023,32.0,low_carbon_share_elec
ARE,2030,Renewables,capacity_total_gw,2023,9.2,renewables_capacity_gw
ARG,2030,Fossil,capacity_total_gw,2023,31.585,fossil_capacity_gw
ARG,2030,Fossil,generation_twh,2023,97.681,fossil_electricity
ARG,2030,Fossil,share_of_generation_pct,2023,43.02,fossil_share_elec
ARG,2030,Hydro,capacity_total_gw,2023,13.215,hydro_capacity_gw
ARG,2030,Hydro,generation_twh,2023,49.286,hydro_electricity
ARG,2030,Hydro,share_of_generation_pct,2023,21.7,hydro_share_elec
ARG,2030,Nuclear,capacity_total_gw,2023,3.017,nuclear_capacity_gw
ARG,2030,Nuclear,generation_twh,2023,21.785,nuclear_electricity
ARG,2030,Nuclear,share_of_generation_pct,2023,9.59,nuclear_share_elec
AUS,2030,Coal,capacity_total_gw,2023,7.1,coal_capacity_gw
AUS,2030,Coal,generation_twh,2023,40.7,coal_electricity
AUS,2030,Coal,share_of_generation_pct,2023,16.6,coal_share_elec
AUS,2030,Gas,capacity_total_gw,2023,11.2,gas_capacity_gw
AUS,2030,Gas,generation_twh,2023,5.5,gas_electricity
AUS,2030,Gas,share_of_generation_pct,2023,2.2,gas_share_elec
AUS,2030,Hydro,capacity_total_gw,2023,7.2,hydro_capacity_gw
AUS,2030,Hydro,generation_twh,2023,15.3,hydro_electricity
AUS,2030,Hydro,share_of_generation_pct,2023,6.2,hydro_share_elec
AUS,2030,Solar,capacity_total_gw,2023,50.8,solar_capacity_gw
AUS,2030,Solar,generation_twh,2023,77.0,solar_electricity
AUS,2030,Solar,share_of_generation_pct,2023,31.4,solar_share_elec
AUS,2030,Wind,capacity_total_gw,2023,34.4,wind_capacity_gw
AUS,2030,Wind,generation_twh,2023,106.5,wind_electricity
AUS,2030,Wind,share_of_generation_pct,2023,43.5,wind_share_elec
AUT,2030,Bioenergy,capacity_total_gw,2023,0.93,biofuel_capacity_gw
AUT,2030,Bioenergy,generation_twh,2023,6.0,biofuel_electricity
AUT,2030,Bioenergy,share_of_generation_pct,2023,6.12,biofuel_share_elec
AUT,2030,Fossil,generation_twh,2024,6.0,fossil_electricity
AUT,2030,Fossil,share_of_generation_pct,2024,6.2,fossil_share_elec
AUT,2030,Gas,generation_twh,2023,7.0,gas_electricity
AUT,2030,Gas,share_of_generation_pct,2023,7.14,gas_share_elec
AUT,2030,Hydro,capacity_total_gw,2023,14.97,hydro_capacity_gw
AUT,2030,Hydro,generation_twh,2023,47.0,hydro_electricity
AUT,2030,Hydro,share_of_generation_pct,2023,47.96,hydro_share_elec
AUT,2030,Solar,capacity_total_gw,2023,12.5,solar_capacity_gw
AUT,2030,Solar,generation_twh,2023,19.0,solar_electricity
AUT,2030,Solar,share_of_generation_pct,2023,19.39,solar_share_elec
AUT,2030,Wind,capacity_total_gw,2023,7.3,wind_capacity_gw
AUT,2030,Wind,generation_twh,2023,19.0,wind_electricity
AUT,2030,Wind,share_of_generation_pct,2023,19.39,wind_share_elec
BEL,2030,Bioenergy,capacity_total_gw,2023,0.9,biofuel_capacity_gw
BEL,2030,Gas,capacity_total_gw,2023,6.2,gas_capacity_gw
BEL,2030,Gas,generation_twh,2023,24.65,gas_electricity
BEL,2030,Gas,share_of_generation_pct,2023,35.09896056,gas_share_elec
BEL,2030,Hydro,capacity_total_gw,2023,0.15,hydro_capacity_gw
BEL,2030,Renewables,share_of_generation_pct,2023,51.0,renewables_share_elec
BEL,2030,Solar,capacity_total_gw,2023,11.6,solar_capacity_gw
BEL,2030,Solar,generation_twh,2023,11.17,solar_electricity
BEL,2030,Solar,share_of_generation_pct,2023,15.90488395,solar_share_elec
BEL,2030,Wind,capacity_total_gw,2023,11.1,wind_capacity_gw
BEL,2030,Wind,generation_twh,2023,31.62,wind_electricity
BEL,2030,Wind,share_of_generation_pct,2023,45.02349423,wind_share_elec
BGD,2030,Coal,capacity_total_gw,2024,10.6,coal_capacity_gw
BGD,2030,Coal,share_of_generation_pct,2024,19.0,coal_share_elec
BGD,2030,Gas,capacity_total_gw,2024,25.4,gas_capacity_gw
BGD,2030,Gas,share_of_generation_pct,2024,52.0,gas_share_elec
BGD,2030,Hydro,capacity_total_gw,2024,0.4,hydro_capacity_gw
BGD,2030,Nuclear,capacity_total_gw,2024,1.9,nuclear_capacity_gw
BGD,2030,Nuclear,share_of_generation_pct,2024,8.0,nuclear_share_elec
BGD,2030,Solar,capacity_total_gw,2024,3.0,solar_capacity_gw
BGD,2030,Solar,share_of_generation_pct,2024,5.0,solar_share_elec
BGD,2030,Wind,capacity_total_gw,2024,1.1,wind_capacity_gw
BGD,2030,Wind,share_of_generation_pct,2024,1.0,wind_share_elec
BGR,2030,Bioenergy,capacity_total_gw,2024,0.3,biofuel_capacity_gw
BGR,2030,Coal,capacity_total_gw,2023,2.2,coal_capacity_gw
BGR,2030,Fossil,generation_twh,2024,7.064,fossil_electricity
BGR,2030,Fossil,share_of_generation_pct,2024,16.93476854,fossil_share_elec
BGR,2030,Hydro,capacity_total_gw,2023,4.1,hydro_capacity_gw
BGR,2030,Nuclear,capacity_total_gw,2023,2.0,nuclear_capacity_gw
BGR,2030,Nuclear,generation_twh,2024,15.495,nuclear_electricity
BGR,2030,Nuclear,share_of_generation_pct,2024,37.14669288,nuclear_share_elec
BGR,2030,Renewables,generation_twh,2024,19.154,renewables_electricity
BGR,2030,Renewables,share_of_generation_pct,2024,45.91853859,renewables_share_elec
BGR,2030,Solar,capacity_total_gw,2023,8.2,solar_capacity_gw
BGR,2030,Wind,capacity_total_gw,2023,2.7,wind_capacity_gw
BGR,2030,Wind,capacity_total_gw,2026,2.49,wind_capacity_gw
BIH,2030,Bioenergy,capacity_total_gw,2024,0.025,biofuel_capacity_gw
BIH,2030,Bioenergy,generation_twh,2024,0.043,biofuel_electricity
BIH,2030,Hydro,capacity_total_gw,2024,2.527,hydro_capacity_gw
BIH,2030,Hydro,generation_twh,2024,6.563,hydro_electricity
BIH,2030,Renewables,share_of_consumption_pct,2024,70.1,renewables_share_energy
BIH,2030,Solar,capacity_total_gw,2024,1.492,solar_capacity_gw
BIH,2030,Solar,generation_twh,2024,1.639,solar_electricity
BIH,2030,Wind,capacity_total_gw,2024,0.6,wind_capacity_gw
BIH,2030,Wind,generation_twh,2024,1.261,wind_electricity
BRA,2030,Bioenergy,capacity_total_gw,2023,17.17,biofuel_capacity_gw
BRA,2030,Bioenergy,generation_twh,2023,64.88,biofuel_electricity
BRA,2030,Bioenergy,share_of_generation_pct,2023,7.08,biofuel_share_elec
BRA,2030,Coal,capacity_total_gw,2023,3.18,coal_capacity_gw
BRA,2030,Coal,generation_twh,2023,6.31,coal_electricity
BRA,2030,Coal,share_of_generation_pct,2023,0.69,coal_share_elec
BRA,2030,Gas,capacity_total_gw,2023,33.5,gas_capacity_gw
BRA,2030,Gas,generation_twh,2023,89.55,gas_electricity
BRA,2030,Gas,share_of_generation_pct,2023,9.77,gas_share_elec
BRA,2030,Hydro,capacity_total_gw,2023,116.81,hydro_capacity_gw
BRA,2030,Hydro,generation_twh,2023,506.89,hydro_electricity
BRA,2030,Hydro,share_of_generation_pct,2023,55.28,hydro_share_elec
BRA,2030,Nuclear,capacity_total_gw,2023,1.99,nuclear_capacity_gw
BRA,2030,Nuclear,generation_twh,2023,25.05,nuclear_electricity
BRA,2030,Nuclear,share_of_generation_pct,2023,2.73,nuclear_share_elec
BRA,2030,Solar,capacity_total_gw,2023,47.08,solar_capacity_gw
BRA,2030,Solar,generation_twh,2023,59.54,solar_electricity
BRA,2030,Solar,share_of_generation_pct,2023,6.49,solar_share_elec
BRA,2030,Wind,capacity_total_gw,2023,31.16,wind_capacity_gw
BRA,2030,Wind,generation_twh,2023,107.78,wind_electricity
BRA,2030,Wind,share_of_generation_pct,2023,11.75,wind_share_elec
BWA,2030,Solar,capacity_total_gw,2024,0.4,solar_capacity_gw
BWA,2030,Wind,capacity_total_gw,2024,0.05,wind_capacity_gw
CAN,2030,Coal,capacity_total_gw,2023,2.065,coal_capacity_gw
CAN,2030,Coal,generation_twh,2023,0.656143304,coal_electricity
CAN,2030,Coal,share_of_generation_pct,2023,0.08,coal_share_elec
CAN,2030,Gas,capacity_total_gw,2023,42.60674412,gas_capacity_gw
CAN,2030,Gas,generation_twh,2023,127.3536567,gas_electricity
CAN,2030,Gas,share_of_generation_pct,2023,16.25,gas_share_elec
CAN,2030,Nuclear,capacity_total_gw,2023,11.065,nuclear_capacity_gw
CAN,2030,Nuclear,generation_twh,2023,87.49012027,nuclear_electricity
CAN,2030,Nuclear,share_of_generation_pct,2023,11.17,nuclear_share_elec
CAN,2030,Solar,capacity_total_gw,2023,6.025363217,solar_capacity_gw
CAN,2030,Solar,generation_twh,2023,16.27846931,solar_electricity
CAN,2030,Solar,share_of_generation_pct,2023,2.08,solar_share_elec
CAN,2030,Wind,capacity_total_gw,2023,26.70771611,wind_capacity_gw
CAN,2030,Wind,generation_twh,2023,94.24494412,wind_electricity
CAN,2030,Wind,share_of_generation_pct,2023,12.03,wind_share_elec
CHE,2030,Bioenergy,generation_twh,2023,0.6,biofuel_electricity
CHE,2030,Bioenergy,share_of_generation_pct,2023,0.95,biofuel_share_elec
CHE,2030,Hydro,capacity_total_gw,2023,17.1,hydro_capacity_gw
CHE,2030,Hydro,generation_twh,2023,41.7,hydro_electricity
CHE,2030,Hydro,share_of_generation_pct,2023,66.19,hydro_share_elec
CHE,2030,Nuclear,capacity_total_gw,2023,1.2,nuclear_capacity_gw
CHE,2030,Nuclear,generation_twh,2023,8.8,nuclear_electricity
CHE,2030,Nuclear,share_of_generation_pct,2023,13.97,nuclear_share_elec
CHE,2030,Solar,capacity_total_gw,2023,9.8,solar_capacity_gw
CHE,2030,Solar,generation_twh,2023,8.7,solar_electricity
CHE,2030,Solar,share_of_generation_pct,2023,13.81,solar_share_elec
CHE,2030,Wind,capacity_total_gw,2023,0.3,wind_capacity_gw
CHE,2030,Wind,generation_twh,2023,0.6,wind_electricity
CHE,2030,Wind,share_of_generation_pct,2023,0.95,wind_share_elec
CHL,2030,Bioenergy,capacity_total_gw,2023,0.80108,biofuel_capacity_gw
CHL,2030,Bioenergy,generation_twh,2023,2.35305,biofuel_electricity
CHL,2030,Bioenergy,share_of_generation_pct,2023,2.248092196,biofuel_share_elec
CHL,2030,Coal,capacity_total_gw,2023,0.0,coal_capacity_gw
CHL,2030,Coal,generation_twh,2023,0.02717,coal_electricity
CHL,2030,Coal,share_of_generation_pct,2023,0.025958082,coal_share_elec
CHL,2030,Gas,capacity_total_gw,2023,4.25953,gas_capacity_gw
CHL,2030,Gas,generation_twh,2023,6.59345,gas_electricity
CHL,2030,Gas,share_of_generation_pct,2023,6.299349137,gas_share_elec
CHL,2030,Hydro,capacity_total_gw,2023,7.935239,hydro_capacity_gw
CHL,2030,Hydro,generation_twh,2023,21.52516,hydro_electricity
CHL,2030,Hydro,share_of_generation_pct,2023,20.56503015,hydro_share_elec
CHL,2030,Solar,capacity_total_gw,2023,14.25447763,solar_capacity_gw
CHL,2030,Solar,generation_twh,2023,43.43233,solar_electricity
CHL,2030,Solar,share_of_generation_pct,2023,41.49503075,solar_share_elec
CHL,2030,Wind,capacity_total_gw,2023,15.3314522,wind_capacity_gw
CHL,2030,Wind,generation_twh,2023,25.79142,wind_electricity
CHL,2030,Wind,share_of_generation_pct,2023,24.64099361,wind_share_elec
CHN,2030,Bioenergy,capacity_total_gw,2023,82.0,biofuel_capacity_gw
CHN,2030,Clean,share_of_generation_pct,2023,52.5,low_carbon_share_elec
CHN,2030,Coal,capacity_total_gw,2023,1050.0,coal_capacity_gw
CHN,2030,Gas,capacity_total_gw,2023,185.0,gas_capacity_gw
CHN,2030,Hydro,capacity_total_gw,2023,554.0,hydro_capacity_gw
CHN,2030,Nuclear,capacity_total_gw,2023,108.0,nuclear_capacity_gw
CHN,2030,Solar,capacity_total_gw,2023,1025.0,solar_capacity_gw
CHN,2030,Wind,capacity_total_gw,2023,800.0,wind_capacity_gw
COL,2030,Coal,capacity_total_gw,2023,2.0,coal_capacity_gw
COL,2030,Gas,capacity_total_gw,2023,3.0,gas_capacity_gw
COL,2030,Hydro,capacity_total_gw,2023,15.0,hydro_capacity_gw
COL,2030,Solar,capacity_total_gw,2023,1.0,solar_capacity_gw
COL,2030,Wind,capacity_total_gw,2023,3.0,wind_capacity_gw
CRI,2030,Bioenergy,capacity_total_gw,2023,0.082,biofuel_capacity_gw
CRI,2030,Hydro,capacity_total_gw,2023,2.33,hydro_capacity_gw
CRI,2030,Solar,capacity_total_gw,2023,0.73,solar_capacity_gw
CRI,2030,Wind,capacity_total_gw,2023,0.571,wind_capacity_gw
CYP,2030,Bioenergy,capacity_total_gw,2023,0.027,biofuel_capacity_gw
CYP,2030,Bioenergy,generation_twh,2023,0.1562,biofuel_electricity
CYP,2030,Bioenergy,share_of_generation_pct,2023,2.61,biofuel_share_elec
CYP,2030,Coal,capacity_total_gw,2023,0.0,coal_capacity_gw
CYP,2030,Coal,generation_twh,2023,0.0,coal_electricity
CYP,2030,Coal,share_of_generation_pct,2023,0.0,coal_share_elec
CYP,2030,Gas,capacity_total_gw,2023,1.223,gas_capacity_gw
CYP,2030,Gas,generation_twh,2023,4.124,gas_electricity
CYP,2030,Gas,share_of_generation_pct,2023,68.9,gas_share_elec
CYP,2030,Hydro,capacity_total_gw,2023,0.0,hydro_capacity_gw
CYP,2030,Hydro,generation_twh,2023,0.0,hydro_electricity
CYP,2030,Hydro,share_of_generation_pct,2023,0.0,hydro_share_elec
CYP,2030,Nuclear,capacity_total_gw,2023,0.0,nuclear_capacity_gw
CYP,2030,Nuclear,generation_twh,2023,0.0,nuclear_electricity
CYP,2030,Nuclear,share_of_generation_pct,2023,0.0,nuclear_share_elec
CYP,2030,Solar,capacity_total_gw,2023,0.889,solar_capacity_gw
CYP,2030,Solar,generation_twh,2023,1.441,solar_electricity
CYP,2030,Solar,share_of_generation_pct,2023,24.08,solar_share_elec
CYP,2030,Wind,capacity_total_gw,2023,0.17,wind_capacity_gw
CYP,2030,Wind,capacity_total_gw,2026,0.17,wind_capacity_gw
CYP,2030,Wind,generation_twh,2023,0.2641,wind_electricity
CYP,2030,Wind,generation_twh,2026,0.26,wind_electricity
CYP,2030,Wind,share_of_generation_pct,2023,4.41,wind_share_elec
CZE,2030,Bioenergy,capacity_total_gw,2023,1.6,biofuel_capacity_gw
CZE,2030,Bioenergy,generation_twh,2026,5.61,biofuel_electricity
CZE,2030,Coal,capacity_total_gw,2026,3.8,coal_capacity_gw
CZE,2030,Coal,generation_twh,2026,6.17,coal_electricity
CZE,2030,Gas,capacity_total_gw,2026,4.06,gas_capacity_gw
CZE,2030,Gas,generation_twh,2026,10.65,gas_electricity
CZE,2030,Hydro,capacity_total_gw,2023,1.11,hydro_capacity_gw
CZE,2030,Hydro,generation_twh,2026,2.06,hydro_electricity
CZE,2030,Nuclear,capacity_total_gw,2026,4.32,nuclear_capacity_gw
CZE,2030,Nuclear,generation_twh,2026,30.65,nuclear_electricity
CZE,2030,Solar,capacity_total_gw,2023,10.1,solar_capacity_gw
CZE,2030,Solar,generation_twh,2026,9.91,solar_electricity
CZE,2030,Wind,capacity_total_gw,2023,1.5,wind_capacity_gw
CZE,2030,Wind,generation_twh,2026,3.93,wind_electricity
DEU,2030,Bioenergy,capacity_total_gw,2023,8.2,biofuel_capacity_gw
DEU,2030,Hydro,capacity_total_gw,2023,5.2,hydro_capacity_gw
DEU,2030,Renewables,generation_twh,2023,600.0,renewables_electricity
DEU,2030,Renewables,share_of_consumption_pct,2023,80.0,renewables_share_energy
DEU,2030,Renewables,share_of_generation_pct,2023,75.0,renewables_share_elec
DEU,2030,Solar,capacity_total_gw,2023,215.0,solar_capacity_gw
DEU,2030,Wind,capacity_total_gw,2023,145.5,wind_capacity_gw
DNK,2030,Bioenergy,capacity_total_gw,2024,1.77,biofuel_capacity_gw
DNK,2030,Bioenergy,generation_twh,2023,4.303,biofuel_electricity
DNK,2030,Bioenergy,share_of_generation_pct,2023,5.96,biofuel_share_elec
DNK,2030,Coal,generation_twh,2023,0.0,coal_electricity
DNK,2030,Coal,share_of_generation_pct,2023,0.0,coal_share_elec
DNK,2030,Gas,capacity_total_gw,2024,1.0,gas_capacity_gw
DNK,2030,Gas,generation_twh,2023,0.492,gas_electricity
DNK,2030,Gas,share_of_generation_pct,2023,0.68,gas_share_elec
DNK,2030,Hydro,capacity_total_gw,2024,0.01,hydro_capacity_gw
DNK,2030,Hydro,generation_twh,2023,0.016,hydro_electricity
DNK,2030,Hydro,share_of_generation_pct,2023,0.02,hydro_share_elec
DNK,2030,Nuclear,generation_twh,2023,0.0,nuclear_electricity
DNK,2030,Nuclear,share_of_generation_pct,2023,0.0,nuclear_share_elec
DNK,2030,Solar,capacity_total_gw,2023,11.7,solar_capacity_gw
DNK,2030,Solar,generation_twh,2023,16.3,solar_electricity
DNK,2030,Solar,share_of_generation_pct,2023,22.58,solar_share_elec
DNK,2030,Wind,capacity_total_gw,2023,17.200000000000003,wind_capacity_gw
DNK,2030,Wind,generation_twh,2023,50.511,wind_electricity
DNK,2030,Wind,share_of_generation_pct,2023,69.97,wind_share_elec
DZA,2030,Bioenergy,capacity_total_gw,2024,1.4,biofuel_capacity_gw
DZA,2030,Renewables,share_of_generation_pct,2024,27.0,renewables_share_elec
DZA,2030,Solar,capacity_total_gw,2024,15.575,solar_capacity_gw
DZA,2030,Wind,capacity_total_gw,2024,5.01,wind_capacity_gw
ECU,2030,Gas,capacity_total_gw,2024,0.587,gas_capacity_gw
ECU,2030,Gas,generation_twh,2024,4.2,gas_electricity
ECU,2030,Gas,share_of_generation_pct,2024,15.0434,gas_share_elec
ECU,2030,Hydro,capacity_total_gw,2024,2.43691,hydro_capacity_gw
ECU,2030,Hydro,generation_twh,2024,16.80026,hydro_electricity
ECU,2030,Hydro,share_of_generation_pct,2024,60.1747,hydro_share_elec
ECU,2030,Solar,capacity_total_gw,2024,0.2,solar_capacity_gw
ECU,2030,Solar,generation_twh,2024,0.275,solar_electricity
ECU,2030,Solar,share_of_generation_pct,2024,0.985,solar_share_elec
ECU,2030,Wind,capacity_total_gw,2024,0.16,wind_capacity_gw
ECU,2030,Wind,generation_twh,2024,0.5169,wind_electricity
ECU,2030,Wind,share_of_generation_pct,2024,1.8514,wind_share_elec
EGY,2030,Gas,capacity_total_gw,2023,44.0,gas_capacity_gw
EGY,2030,Gas,share_of_generation_pct,2023,79.0,gas_share_elec
EGY,2030,Nuclear,capacity_total_gw,2023,2.0,nuclear_capacity_gw
EGY,2030,Nuclear,share_of_generation_pct,2023,7.0,nuclear_share_elec
EGY,2030,Renewables,share_of_generation_pct,2025,42.0,renewables_share_elec
EGY,2030,Solar,capacity_total_gw,2023,7.0,solar_capacity_gw
EGY,2030,Solar,share_of_generation_pct,2023,5.0,solar_share_elec
EGY,2030,Wind,capacity_total_gw,2023,7.0,wind_capacity_gw
EGY,2030,Wind,share_of_generation_pct,2023,8.0,wind_share_elec
ESP,2030,Bioenergy,capacity_total_gw,2023,1.85,biofuel_capacity_gw
ESP,2030,Bioenergy,generation_twh,2023,9.07,biofuel_electricity
ESP,2030,Bioenergy,share_of_generation_pct,2023,2.6338,biofuel_share_elec
ESP,2030,Coal,capacity_total_gw,2023,0.02,coal_capacity_gw
ESP,2030,Coal,generation_twh,2023,0.1101,coal_electricity
ESP,2030,Coal,share_of_generation_pct,2023,0.032,coal_share_elec
ESP,2030,Gas,capacity_total_gw,2023,30.06,gas_capacity_gw
ESP,2030,Gas,generation_twh,2023,32.29617,gas_electricity
ESP,2030,Gas,share_of_generation_pct,2023,9.3785,gas_share_elec
ESP,2030,Hydro,capacity_total_gw,2023,14.51,hydro_capacity_gw
ESP,2030,Hydro,generation_twh,2023,31.13951,hydro_electricity
ESP,2030,Hydro,share_of_generation_pct,2023,9.0426,hydro_share_elec
ESP,2030,Nuclear,capacity_total_gw,2023,3.18,nuclear_capacity_gw
ESP,2030,Nuclear,generation_twh,2023,39.11637,nuclear_electricity
ESP,2030,Nuclear,share_of_generation_pct,2023,11.359,nuclear_share_elec
ESP,2030,Solar,capacity_total_gw,2023,81.19,solar_capacity_gw
ESP,2030,Solar,generation_twh,2023,104.818,solar_electricity
ESP,2030,Solar,share_of_generation_pct,2023,30.4381,solar_share_elec
ESP,2030,Wind,capacity_total_gw,2023,62.04,wind_capacity_gw
ESP,2030,Wind,capacity_total_gw,2024,62.05,wind_capacity_gw
ESP,2030,Wind,generation_twh,2023,110.89963,wind_electricity
ESP,2030,Wind,share_of_generation_pct,2023,32.2041,wind_share_elec
EST,2030,Bioenergy,capacity_total_gw,2023,0.367,biofuel_capacity_gw
EST,2030,Bioenergy,generation_twh,2023,1.54,biofuel_electricity
EST,2030,Bioenergy,share_of_generation_pct,2023,16.376,biofuel_share_elec
EST,2030,Hydro,capacity_total_gw,2023,0.008,hydro_capacity_gw
EST,2030,Hydro,generation_twh,2023,0.025,hydro_electricity
EST,2030,Hydro,share_of_generation_pct,2023,0.266,hydro_share_elec
EST,2030,Renewables,share_of_generation_pct,2026,0.9,renewables_share_elec
EST,2030,Solar,capacity_total_gw,2023,1.2,solar_capacity_gw
EST,2030,Solar,generation_twh,2023,1.0,solar_electricity
EST,2030,Solar,share_of_generation_pct,2023,10.634,solar_share_elec
EST,2030,Wind,capacity_total_gw,2023,2.31,wind_capacity_gw
EST,2030,Wind,generation_twh,2023,6.839,wind_electricity
EST,2030,Wind,generation_twh,2026,8.66,wind_electricity
EST,2030,Wind,share_of_generation_pct,2023,72.72399999999999,wind_share_elec
ETH,2030,Hydro,capacity_total_gw,2024,16.8644,hydro_capacity_gw
ETH,2030,Solar,capacity_total_gw,2024,2.4092,solar_capacity_gw
ETH,2030,Wind,capacity_total_gw,2024,2.4092,wind_capacity_gw
EU,2030,Renewables,share_of_generation_pct,2023,72.0,renewables_share_elec
EU,2030,Solar,capacity_total_gw,2023,592.0,solar_capacity_gw
EU,2030,Wind,capacity_total_gw,2023,510.0,wind_capacity_gw
FIN,2030,Bioenergy,capacity_total_gw,2023,2.45,biofuel_capacity_gw
FIN,2030,Coal,generation_twh,2024,0.85,coal_electricity
FIN,2030,Coal,share_of_generation_pct,2024,0.78,coal_share_elec
FIN,2030,Gas,generation_twh,2024,1.25,gas_electricity
FIN,2030,Gas,share_of_generation_pct,2024,1.15,gas_share_elec
FIN,2030,Hydro,capacity_total_gw,2023,3.2,hydro_capacity_gw
FIN,2030,Hydro,generation_twh,2024,14.87,hydro_electricity
FIN,2030,Hydro,share_of_generation_pct,2024,13.65,hydro_share_elec
FIN,2030,Nuclear,generation_twh,2024,36.31,nuclear_electricity
FIN,2030,Nuclear,share_of_generation_pct,2024,33.34,nuclear_share_elec
FIN,2030,Solar,capacity_total_gw,2023,2.8,solar_capacity_gw
FIN,2030,Solar,generation_twh,2024,5.51,solar_electricity
FIN,2030,Solar,share_of_generation_pct,2024,5.06,solar_share_elec
FIN,2030,Wind,capacity_total_gw,2023,7.2,wind_capacity_gw
FIN,2030,Wind,capacity_total_gw,2024,10.0,wind_capacity_gw
FIN,2030,Wind,generation_twh,2024,34.09,wind_electricity
FIN,2030,Wind,share_of_generation_pct,2024,31.3,wind_share_elec
FRA,2030,Bioenergy,capacity_total_gw,2023,2.0,biofuel_capacity_gw
FRA,2030,Fossil,generation_twh,2024,22.51,fossil_electricity
